Node,Day,Value
AZ_MX_NW,296,-0.33999999999999997
CA_MX_NW,296,0.02
TX_MX_SS,296,0.0
MX_NE,296,0.0
MX_NW,296,-0.16
MX_IW,296,0.0
MX_CE,296,-0.0
MX_SS,296,0.0
CN_E,296,0.28
CN_W,296,0.0
AL,297,0.0
AZ,297,0.0
AR,297,0.0
CA,297,0.0
CO,297,0.0
CT,297,1.5
DC,297,0.05
DE,297,0.15000000000000002
FL,297,0.0
GA,297,0.4
ID,297,0.18
IL,297,0.0
IN,297,0.0
IA,297,0.060000000000000005
KS,297,0.0
KY,297,0.0
LA,297,0.0
ME,297,2.39
MD,297,0.0
MA,297,2.52
MI,297,0.0
MN,297,0.05
MS,297,0.0
MO,297,0.05
MT,297,0.0
NE,297,0.0
NV,297,0.03
NH,297,2.42
NJ,297,0.2
NM,297,0.0
NY,297,0.0
NC,297,0.5
ND,297,0.0
OH,297,0.0
OK,297,0.0
OR,297,0.0
PA,297,0.0
RI,297,2.5
SC,297,0.5
SD,297,0.0
TN,297,0.0
TX,297,0.0
UT,297,0.0
VA,297,0.0
VT,297,0.88
WA,297,0.22999999999999998
WV,297,0.0
WI,297,0.05
WY,297,0.0
ME_CN_E,297,2.27
NH_CN_E,297,0.98
VT_CN_E,297,0.78
NY_CN_E,297,0.08000000000000002
MI_CN_E,297,0.08
MN_CN_W,297,0.020000000000000004
ND_CN_W,297,0.0
MT_CN_W,297,0.0
ID_CN_W,297,0.15
WA_CN_W,297,0.19999999999999998
TX_MX_NE,297,0.0
AZ_MX_NW,297,-0.36
CA_MX_NW,297,0.0
TX_MX_SS,297,0.0
MX_NE,297,0.0
MX_NW,297,-0.18
MX_IW,297,0.0
MX_CE,297,-0.0
MX_SS,297,0.0
CN_E,297,0.28
CN_W,297,0.0
AL,298,0.0
AZ,298,0.0
AR,298,0.0
CA,298,0.0
CO,298,0.0
CT,298,1.5
DC,298,0.05
DE,298,0.15000000000000002
FL,298,0.0
GA,298,0.4
ID,298,0.18
IL,298,0.0
IN,298,0.0
IA,298,0.060000000000000005
KS,298,0.0
KY,298,0.0
LA,298,0.0
ME,298,1.7
MD,298,0.0
MA,298,1.83
MI,298,0.0
MN,298,0.05
MS,298,0.0
MO,298,0.05
MT,298,0.0
NE,298,0.0
NV,298,0.03
NH,298,1.73
NJ,298,0.2
NM,298,0.0
NY,298,0.0
NC,298,0.5
ND,298,0.0
OH,298,0.0
OK,298,0.0
OR,298,0.0
PA,298,0.0
RI,298,1.81
SC,298,0.5
SD,298,0.0
TN,298,0.0
TX,298,0.0
UT,298,0.0
VA,298,0.0
VT,298,0.88
WA,298,0.22999999999999998
WV,298,0.0
WI,298,0.05
WY,298,0.0
ME_CN_E,298,1.58
NH_CN_E,298,0.98
VT_CN_E,298,0.78
NY_CN_E,298,0.08000000000000002
MI_CN_E,298,0.08
MN_CN_W,298,0.020000000000000004
ND_CN_W,298,0.0
MT_CN_W,298,0.0
ID_CN_W,298,0.15
WA_CN_W,298,0.19999999999999998
TX_MX_NE,298,0.0
AZ_MX_NW,298,-0.36
CA_MX_NW,298,0.0
TX_MX_SS,298,0.0
MX_NE,298,0.0
MX_NW,298,-0.18
MX_IW,298,0.0
MX_CE,298,-0.0
MX_SS,298,0.0
CN_E,298,0.28
CN_W,298,0.0
AL,299,0.0
AZ,299,0.0
AR,299,0.0
CA,299,0.0
CO,299,0.0
CT,299,1.5
DC,299,0.05
DE,299,0.15000000000000002
FL,299,0.0
GA,299,0.4
ID,299,0.18
IL,299,0.0
IN,299,0.0
IA,299,0.060000000000000005
KS,299,0.0
KY,299,0.0
LA,299,0.0
ME,299,1.7
MD,299,0.0
MA,299,1.83
MI,299,0.0
MN,299,0.05
MS,299,0.0
MO,299,0.05
MT,299,0.0
NE,299,0.0
NV,299,0.03
NH,299,1.73
NJ,299,0.2
NM,299,0.0
NY,299,0.0
NC,299,0.5
ND,299,0.0
OH,299,0.0
OK,299,0.0
OR,299,0.0
PA,299,0.0
RI,299,1.81
SC,299,0.5
SD,299,0.0
TN,299,0.0
TX,299,0.0
UT,299,0.0
VA,299,0.0
VT,299,0.88
WA,299,0.22999999999999998
WV,299,0.0
WI,299,0.05
WY,299,0.0
ME_CN_E,299,1.58
NH_CN_E,299,0.98
VT_CN_E,299,0.78
NY_CN_E,299,0.08000000000000002
MI_CN_E,299,0.08
MN_CN_W,299,0.020000000000000004
ND_CN_W,299,0.0
MT_CN_W,299,0.0
ID_CN_W,299,0.15
WA_CN_W,299,0.19999999999999998
TX_MX_NE,299,0.0
AZ_MX_NW,299,-0.36
CA_MX_NW,299,0.0
TX_MX_SS,299,0.0
MX_NE,299,0.0
MX_NW,299,-0.18
MX_IW,299,0.0
MX_CE,299,-0.0
MX_SS,299,0.0
CN_E,299,0.28
CN_W,299,0.0
AL,300,0.0
AZ,300,0.0
AR,300,0.0
CA,300,0.0
CO,300,0.0
CT,300,1.5
DC,300,0.05
DE,300,0.15000000000000002
FL,300,0.0
GA,300,0.4
ID,300,0.18
IL,300,0.0
IN,300,0.0
IA,300,0.060000000000000005
KS,300,0.0
KY,300,0.0
LA,300,0.0
ME,300,1.7
MD,300,0.0
MA,300,1.83
MI,300,0.0
MN,300,0.05
MS,300,0.0
MO,300,0.05
MT,300,0.0
NE,300,0.0
NV,300,0.03
NH,300,1.73
NJ,300,0.2
NM,300,0.0
NY,300,0.0
NC,300,0.5
ND,300,0.0
OH,300,0.0
OK,300,0.0
OR,300,0.0
PA,300,0.0
RI,300,1.81
SC,300,0.5
SD,300,0.0
TN,300,0.0
TX,300,0.0
UT,300,0.0
VA,300,0.0
VT,300,0.88
WA,300,0.22999999999999998
WV,300,0.0
WI,300,0.05
WY,300,0.0
ME_CN_E,300,1.58
NH_CN_E,300,0.98
VT_CN_E,300,0.78
NY_CN_E,300,0.08000000000000002
MI_CN_E,300,0.08
MN_CN_W,300,0.020000000000000004
ND_CN_W,300,0.0
MT_CN_W,300,0.0
ID_CN_W,300,0.15
WA_CN_W,300,0.19999999999999998
TX_MX_NE,300,0.0
AZ_MX_NW,300,-0.36
CA_MX_NW,300,0.0
TX_MX_SS,300,0.0
MX_NE,300,0.0
MX_NW,300,-0.18
MX_IW,300,0.0
MX_CE,300,-0.0
MX_SS,300,0.0
CN_E,300,0.28
CN_W,300,0.0
AL,301,0.0
AZ,301,0.0
AR,301,0.0
CA,301,0.0
CO,301,0.0
CT,301,1.5
DC,301,0.05
DE,301,0.15000000000000002
FL,301,0.0
GA,301,0.4
ID,301,0.18
IL,301,0.0
IN,301,0.0
IA,301,0.060000000000000005
KS,301,0.0
KY,301,0.0
LA,301,0.0
ME,301,1.7
MD,301,0.0
MA,301,1.83
MI,301,0.0
MN,301,0.05
MS,301,0.0
MO,301,0.05
MT,301,0.0
NE,301,0.0
NV,301,0.03
NH,301,1.73
NJ,301,0.2
NM,301,0.0
NY,301,0.0
NC,301,0.5
ND,301,0.0
OH,301,0.0
OK,301,0.0
OR,301,0.0
PA,301,0.0
RI,301,1.81
SC,301,0.5
SD,301,0.0
TN,301,0.0
TX,301,0.0
UT,301,0.0
VA,301,0.0
VT,301,0.88
WA,301,0.22999999999999998
WV,301,0.0
WI,301,0.05
WY,301,0.0
ME_CN_E,301,1.58
NH_CN_E,301,0.98
VT_CN_E,301,0.78
NY_CN_E,301,0.08000000000000002
MI_CN_E,301,0.08
MN_CN_W,301,0.020000000000000004
ND_CN_W,301,0.0
MT_CN_W,301,0.0
ID_CN_W,301,0.15
WA_CN_W,301,0.19999999999999998
TX_MX_NE,301,0.0
AZ_MX_NW,301,-0.36
CA_MX_NW,301,0.0
TX_MX_SS,301,0.0
MX_NE,301,0.0
MX_NW,301,-0.18
MX_IW,301,0.0
MX_CE,301,-0.0
MX_SS,301,0.0
CN_E,301,0.28
CN_W,301,0.0
AL,302,0.0
AZ,302,0.0
AR,302,0.0
CA,302,0.0
CO,302,0.0
CT,302,1.5
DC,302,0.05
DE,302,0.15000000000000002
FL,302,0.0
GA,302,0.4
ID,302,0.18
IL,302,0.0
IN,302,0.0
IA,302,0.060000000000000005
KS,302,0.0
KY,302,0.0
LA,302,0.0
ME,302,1.7
MD,302,0.0
MA,302,1.83
MI,302,0.0
MN,302,0.05
MS,302,0.0
MO,302,0.05
MT,302,0.0
NE,302,0.0
NV,302,0.03
NH,302,1.73
NJ,302,0.2
NM,302,0.0
NY,302,0.0
NC,302,0.5
ND,302,0.0
OH,302,0.0
OK,302,0.0
OR,302,0.0
PA,302,0.0
RI,302,1.81
SC,302,0.5
SD,302,0.0
TN,302,0.0
TX,302,0.0
UT,302,0.0
VA,302,0.0
VT,302,0.88
WA,302,0.22999999999999998
WV,302,0.0
WI,302,0.05
WY,302,0.0
ME_CN_E,302,1.58
NH_CN_E,302,0.98
VT_CN_E,302,0.78
NY_CN_E,302,0.08000000000000002
MI_CN_E,302,0.08
MN_CN_W,302,0.020000000000000004
ND_CN_W,302,0.0
MT_CN_W,302,0.0
ID_CN_W,302,0.15
WA_CN_W,302,0.19999999999999998
TX_MX_NE,302,0.0
AZ_MX_NW,302,-0.36
CA_MX_NW,302,0.0
TX_MX_SS,302,0.0
MX_NE,302,0.0
MX_NW,302,-0.18
MX_IW,302,0.0
MX_CE,302,-0.0
MX_SS,302,0.0
CN_E,302,0.28
CN_W,302,0.0
AL,303,0.0
AZ,303,0.0
AR,303,0.0
CA,303,0.0
CO,303,0.0
CT,303,1.5
DC,303,0.05
DE,303,0.15000000000000002
FL,303,0.0
GA,303,0.4
ID,303,0.18
IL,303,0.0
IN,303,0.0
IA,303,0.060000000000000005
KS,303,0.0
KY,303,0.0
LA,303,0.0
ME,303,1.7
MD,303,0.0
MA,303,1.83
MI,303,0.0
MN,303,0.05
MS,303,0.0
MO,303,0.05
MT,303,0.0
NE,303,0.0
NV,303,0.03
NH,303,1.73
NJ,303,0.2
NM,303,0.0
NY,303,0.0
NC,303,0.5
ND,303,0.0
OH,303,0.0
OK,303,0.0
OR,303,0.0
PA,303,0.0
RI,303,1.81
SC,303,0.5
SD,303,0.0
TN,303,0.0
TX,303,0.0
UT,303,0.0
VA,303,0.0
VT,303,0.88
WA,303,0.22999999999999998
WV,303,0.0
WI,303,0.05
WY,303,0.0
ME_CN_E,303,1.58
NH_CN_E,303,0.98
VT_CN_E,303,0.78
NY_CN_E,303,0.08000000000000002
MI_CN_E,303,0.08
MN_CN_W,303,0.020000000000000004
ND_CN_W,303,0.0
MT_CN_W,303,0.0
ID_CN_W,303,0.15
WA_CN_W,303,0.19999999999999998
TX_MX_NE,303,0.0
AZ_MX_NW,303,-0.36
CA_MX_NW,303,0.0
TX_MX_SS,303,0.0
MX_NE,303,0.0
MX_NW,303,-0.18
MX_IW,303,0.0
MX_CE,303,-0.0
MX_SS,303,0.0
CN_E,303,0.28
CN_W,303,0.0
AL,304,0.0
AZ,304,0.0
AR,304,0.0
CA,304,0.0
CO,304,0.0
CT,304,1.5
DC,304,0.05
DE,304,0.15000000000000002
FL,304,0.0
GA,304,0.4
ID,304,0.18
IL,304,0.0
IN,304,0.0
IA,304,0.060000000000000005
KS,304,0.0
KY,304,0.0
LA,304,0.0
ME,304,1.7
MD,304,0.0
MA,304,1.83
MI,304,0.0
MN,304,0.05
MS,304,0.0
MO,304,0.05
MT,304,0.0
NE,304,0.0
NV,304,0.03
NH,304,1.73
NJ,304,0.2
NM,304,0.0
NY,304,0.0
NC,304,0.5
ND,304,0.0
OH,304,0.0
OK,304,0.0
OR,304,0.0
PA,304,0.0
RI,304,1.81
SC,304,0.5
SD,304,0.0
TN,304,0.0
TX,304,0.0
UT,304,0.0
VA,304,0.0
VT,304,0.88
WA,304,0.22999999999999998
WV,304,0.0
WI,304,0.05
WY,304,0.0
ME_CN_E,304,1.58
NH_CN_E,304,0.98
VT_CN_E,304,0.78
NY_CN_E,304,0.08000000000000002
MI_CN_E,304,0.08
MN_CN_W,304,0.020000000000000004
ND_CN_W,304,0.0
MT_CN_W,304,0.0
ID_CN_W,304,0.15
WA_CN_W,304,0.19999999999999998
TX_MX_NE,304,0.0
AZ_MX_NW,304,-0.36
CA_MX_NW,304,0.0
TX_MX_SS,304,0.0
MX_NE,304,0.0
MX_NW,304,-0.18
MX_IW,304,0.0
MX_CE,304,-0.0
MX_SS,304,0.0
CN_E,304,0.28
CN_W,304,0.0
AL,305,0.0
AZ,305,0.0
AR,305,0.0
CA,305,0.0
CO,305,0.0
CT,305,1.5
DC,305,0.05
DE,305,0.15000000000000002
FL,305,0.0
GA,305,0.4
ID,305,0.18
IL,305,0.0
IN,305,0.0
IA,305,0.060000000000000005
KS,305,0.0
KY,305,0.0
LA,305,0.0
ME,305,1.7
MD,305,0.0
MA,305,1.83
MI,305,0.0
MN,305,0.05
MS,305,0.0
MO,305,0.05
MT,305,0.0
NE,305,0.0
NV,305,0.03
NH,305,1.73
NJ,305,0.2
NM,305,0.0
NY,305,0.0
NC,305,0.5
ND,305,0.0
OH,305,0.0
OK,305,0.0
OR,305,0.0
PA,305,0.0
RI,305,1.81
SC,305,0.5
SD,305,0.0
TN,305,0.0
TX,305,0.0
UT,305,0.0
VA,305,0.0
VT,305,0.88
WA,305,0.22999999999999998
WV,305,0.0
WI,305,0.05
WY,305,0.0
ME_CN_E,305,1.58
NH_CN_E,305,0.98
VT_CN_E,305,0.78
NY_CN_E,305,0.08000000000000002
MI_CN_E,305,0.08
MN_CN_W,305,0.020000000000000004
ND_CN_W,305,0.0
MT_CN_W,305,0.0
ID_CN_W,305,0.15
WA_CN_W,305,0.19999999999999998
TX_MX_NE,305,0.0
AZ_MX_NW,305,-0.36
CA_MX_NW,305,0.0
TX_MX_SS,305,0.0
MX_NE,305,0.0
MX_NW,305,-0.18
MX_IW,305,0.0
MX_CE,305,-0.0
MX_SS,305,0.0
CN_E,305,0.28
CN_W,305,0.0
AL,306,0.0
AZ,306,0.0
AR,306,0.0
CA,306,0.0
CO,306,0.0
CT,306,1.5
DC,306,0.05
DE,306,0.15000000000000002
FL,306,0.0
GA,306,0.4
ID,306,0.18
IL,306,0.0
IN,306,0.0
IA,306,0.060000000000000005
KS,306,0.0
KY,306,0.0
LA,306,0.0
ME,306,1.7
MD,306,0.0
MA,306,1.83
MI,306,0.0
MN,306,0.05
MS,306,0.0
MO,306,0.05
MT,306,0.0
NE,306,0.0
NV,306,0.03
NH,306,1.73
NJ,306,0.2
NM,306,0.0
NY,306,0.0
NC,306,0.5
ND,306,0.0
OH,306,0.0
OK,306,0.0
OR,306,0.0
PA,306,0.0
RI,306,1.81
SC,306,0.5
SD,306,0.0
TN,306,0.0
TX,306,0.0
UT,306,0.0
VA,306,0.0
VT,306,0.88
WA,306,0.22999999999999998
WV,306,0.0
WI,306,0.05
WY,306,0.0
ME_CN_E,306,1.58
NH_CN_E,306,0.98
VT_CN_E,306,0.78
NY_CN_E,306,0.08000000000000002
MI_CN_E,306,0.08
MN_CN_W,306,0.020000000000000004
ND_CN_W,306,0.0
MT_CN_W,306,0.0
ID_CN_W,306,0.15
WA_CN_W,306,0.19999999999999998
TX_MX_NE,306,0.0
AZ_MX_NW,306,-0.36
CA_MX_NW,306,0.0
TX_MX_SS,306,0.0
MX_NE,306,0.0
MX_NW,306,-0.18
MX_IW,306,0.0
MX_CE,306,-0.0
MX_SS,306,0.0
CN_E,306,0.28
CN_W,306,0.0
AL,307,0.0
AZ,307,0.0
AR,307,0.0
CA,307,0.0
CO,307,0.0
CT,307,1.5
DC,307,0.05
DE,307,0.15000000000000002
FL,307,0.0
GA,307,0.4
ID,307,0.18
IL,307,0.0
IN,307,0.0
IA,307,0.060000000000000005
KS,307,0.0
KY,307,0.0
LA,307,0.0
ME,307,1.7
MD,307,0.0
MA,307,1.83
MI,307,0.0
MN,307,0.05
MS,307,0.0
MO,307,0.05
MT,307,0.0
NE,307,0.0
NV,307,0.03
NH,307,1.73
NJ,307,0.2
NM,307,0.0
NY,307,0.0
NC,307,0.5
ND,307,0.0
OH,307,0.0
OK,307,0.0
OR,307,0.0
PA,307,0.0
RI,307,1.81
SC,307,0.5
SD,307,0.0
TN,307,0.0
TX,307,0.0
UT,307,0.0
VA,307,0.0
VT,307,0.88
WA,307,0.22999999999999998
WV,307,0.0
WI,307,0.05
WY,307,0.0
ME_CN_E,307,1.58
NH_CN_E,307,0.98
VT_CN_E,307,0.78
NY_CN_E,307,0.08000000000000002
MI_CN_E,307,0.08
MN_CN_W,307,0.020000000000000004
ND_CN_W,307,0.0
MT_CN_W,307,0.0
ID_CN_W,307,0.15
WA_CN_W,307,0.19999999999999998
TX_MX_NE,307,0.0
AZ_MX_NW,307,-0.36
CA_MX_NW,307,0.0
TX_MX_SS,307,0.0
MX_NE,307,0.0
MX_NW,307,-0.18
MX_IW,307,0.0
MX_CE,307,-0.0
MX_SS,307,0.0
CN_E,307,0.28
CN_W,307,0.0
AL,308,0.0
AZ,308,0.0
AR,308,0.0
CA,308,0.0
CO,308,0.0
CT,308,1.5
DC,308,0.05
DE,308,0.15000000000000002
FL,308,0.0
GA,308,0.4
ID,308,0.18
IL,308,0.0
IN,308,0.0
IA,308,0.060000000000000005
KS,308,0.0
KY,308,0.0
LA,308,0.0
ME,308,1.7
MD,308,0.0
MA,308,1.83
MI,308,0.0
MN,308,0.05
MS,308,0.0
MO,308,0.05
MT,308,0.0
NE,308,0.0
NV,308,0.03
NH,308,1.73
NJ,308,0.2
NM,308,0.0
NY,308,0.0
NC,308,0.5
ND,308,0.0
OH,308,0.0
OK,308,0.0
OR,308,0.0
PA,308,0.0
RI,308,1.81
SC,308,0.5
SD,308,0.0
TN,308,0.0
TX,308,0.0
UT,308,0.0
VA,308,0.0
VT,308,0.88
WA,308,0.22999999999999998
WV,308,0.0
WI,308,0.05
WY,308,0.0
ME_CN_E,308,1.58
NH_CN_E,308,0.98
VT_CN_E,308,0.78
NY_CN_E,308,0.08000000000000002
MI_CN_E,308,0.08
MN_CN_W,308,0.020000000000000004
ND_CN_W,308,0.0
MT_CN_W,308,0.0
ID_CN_W,308,0.15
WA_CN_W,308,0.19999999999999998
TX_MX_NE,308,0.0
AZ_MX_NW,308,-0.36
CA_MX_NW,308,0.0
TX_MX_SS,308,0.0
MX_NE,308,0.0
MX_NW,308,-0.18
MX_IW,308,0.0
MX_CE,308,-0.0
MX_SS,308,0.0
CN_E,308,0.28
CN_W,308,0.0
AL,309,0.0
AZ,309,0.0
AR,309,0.0
CA,309,0.0
CO,309,0.0
CT,309,1.5
DC,309,0.05
DE,309,0.15000000000000002
FL,309,0.0
GA,309,0.4
ID,309,0.18
IL,309,0.0
IN,309,0.0
IA,309,0.060000000000000005
KS,309,0.0
KY,309,0.0
LA,309,0.0
ME,309,1.7
MD,309,0.0
MA,309,1.83
MI,309,0.0
MN,309,0.05
MS,309,0.0
MO,309,0.05
MT,309,0.0
NE,309,0.0
NV,309,0.03
NH,309,1.73
NJ,309,0.2
NM,309,0.0
NY,309,0.0
NC,309,0.5
ND,309,0.0
OH,309,0.0
OK,309,0.0
OR,309,0.0
PA,309,0.0
RI,309,1.81
SC,309,0.5
SD,309,0.0
TN,309,0.0
TX,309,0.0
UT,309,0.0
VA,309,0.0
VT,309,0.88
WA,309,0.22999999999999998
WV,309,0.0
WI,309,0.05
WY,309,0.0
ME_CN_E,309,1.58
NH_CN_E,309,0.98
VT_CN_E,309,0.78
NY_CN_E,309,0.08000000000000002
MI_CN_E,309,0.08
MN_CN_W,309,0.020000000000000004
ND_CN_W,309,0.0
MT_CN_W,309,0.0
ID_CN_W,309,0.15
WA_CN_W,309,0.19999999999999998
TX_MX_NE,309,0.0
AZ_MX_NW,309,-0.36
CA_MX_NW,309,0.0
TX_MX_SS,309,0.0
MX_NE,309,0.0
MX_NW,309,-0.18
MX_IW,309,0.0
MX_CE,309,-0.0
MX_SS,309,0.0
CN_E,309,0.28
CN_W,309,0.0
AL,310,0.0
AZ,310,0.0
AR,310,0.0
CA,310,0.0
CO,310,0.0
CT,310,1.5
DC,310,0.05
DE,310,0.15000000000000002
FL,310,0.0
GA,310,0.4
ID,310,0.18
IL,310,0.0
IN,310,0.0
IA,310,0.060000000000000005
KS,310,0.0
KY,310,0.0
LA,310,0.0
ME,310,1.7
MD,310,0.0
MA,310,1.83
MI,310,0.0
MN,310,0.05
MS,310,0.0
MO,310,0.05
MT,310,0.0
NE,310,0.0
NV,310,0.03
NH,310,1.73
NJ,310,0.2
NM,310,0.0
NY,310,0.0
NC,310,0.5
ND,310,0.0
OH,310,0.0
OK,310,0.0
OR,310,0.0
PA,310,0.0
RI,310,1.81
SC,310,0.5
SD,310,0.0
TN,310,0.0
TX,310,0.0
UT,310,0.0
VA,310,0.0
VT,310,0.88
WA,310,0.22999999999999998
WV,310,0.0
WI,310,0.05
WY,310,0.0
ME_CN_E,310,1.58
NH_CN_E,310,0.98
VT_CN_E,310,0.78
NY_CN_E,310,0.08000000000000002
MI_CN_E,310,0.08
MN_CN_W,310,0.020000000000000004
ND_CN_W,310,0.0
MT_CN_W,310,0.0
ID_CN_W,310,0.15
WA_CN_W,310,0.19999999999999998
TX_MX_NE,310,0.0
AZ_MX_NW,310,-0.36
CA_MX_NW,310,0.0
TX_MX_SS,310,0.0
MX_NE,310,0.0
MX_NW,310,-0.18
MX_IW,310,0.0
MX_CE,310,-0.0
MX_SS,310,0.0
CN_E,310,0.28
CN_W,310,0.0
AL,311,0.0
AZ,311,0.0
AR,311,0.0
CA,311,0.0
CO,311,0.0
CT,311,1.5
DC,311,0.05
DE,311,0.15000000000000002
FL,311,0.0
GA,311,0.4
ID,311,0.18
IL,311,0.0
IN,311,0.0
IA,311,0.060000000000000005
KS,311,0.0
KY,311,0.0
LA,311,0.0
ME,311,1.7
MD,311,0.0
MA,311,1.83
MI,311,0.0
MN,311,0.05
MS,311,0.0
MO,311,0.05
MT,311,0.0
NE,311,0.0
NV,311,0.03
NH,311,1.73
NJ,311,0.2
NM,311,0.0
NY,311,0.0
NC,311,0.5
ND,311,0.0
OH,311,0.0
OK,311,0.0
OR,311,0.0
PA,311,0.0
RI,311,1.81
SC,311,0.5
SD,311,0.0
TN,311,0.0
TX,311,0.0
UT,311,0.0
VA,311,0.0
VT,311,0.88
WA,311,0.22999999999999998
WV,311,0.0
WI,311,0.05
WY,311,0.0
ME_CN_E,311,1.58
NH_CN_E,311,0.98
VT_CN_E,311,0.78
NY_CN_E,311,0.08000000000000002
MI_CN_E,311,0.08
MN_CN_W,311,0.020000000000000004
ND_CN_W,311,0.0
MT_CN_W,311,0.0
ID_CN_W,311,0.15
WA_CN_W,311,0.19999999999999998
TX_MX_NE,311,0.0
AZ_MX_NW,311,-0.36
CA_MX_NW,311,0.0
TX_MX_SS,311,0.0
MX_NE,311,0.0
MX_NW,311,-0.18
MX_IW,311,0.0
MX_CE,311,-0.0
MX_SS,311,0.0
CN_E,311,0.28
CN_W,311,0.0
AL,312,0.0
AZ,312,0.0
AR,312,0.0
CA,312,0.0
CO,312,0.0
CT,312,1.5
DC,312,0.05
DE,312,0.15000000000000002
FL,312,0.0
GA,312,0.4
ID,312,0.18
IL,312,0.0
IN,312,0.0
IA,312,0.060000000000000005
KS,312,0.0
KY,312,0.0
LA,312,0.0
ME,312,1.7
MD,312,0.0
MA,312,1.83
MI,312,0.0
MN,312,0.05
MS,312,0.0
MO,312,0.05
MT,312,0.0
NE,312,0.0
NV,312,0.03
NH,312,1.73
NJ,312,0.2
NM,312,0.0
NY,312,0.0
NC,312,0.5
ND,312,0.0
OH,312,0.0
OK,312,0.0
OR,312,0.0
PA,312,0.0
RI,312,1.81
SC,312,0.5
SD,312,0.0
TN,312,0.0
TX,312,0.0
UT,312,0.0
VA,312,0.0
VT,312,0.88
WA,312,0.22999999999999998
WV,312,0.0
WI,312,0.05
WY,312,0.0
ME_CN_E,312,1.58
NH_CN_E,312,0.98
VT_CN_E,312,0.78
NY_CN_E,312,0.08000000000000002
MI_CN_E,312,0.08
MN_CN_W,312,0.020000000000000004
ND_CN_W,312,0.0
MT_CN_W,312,0.0
ID_CN_W,312,0.15
WA_CN_W,312,0.19999999999999998
TX_MX_NE,312,0.0
AZ_MX_NW,312,-0.36
CA_MX_NW,312,0.0
TX_MX_SS,312,0.0
MX_NE,312,0.0
MX_NW,312,-0.18
MX_IW,312,0.0
MX_CE,312,-0.0
MX_SS,312,0.0
CN_E,312,0.28
CN_W,312,0.0
AL,313,0.0
AZ,313,0.0
AR,313,0.0
CA,313,0.0
CO,313,0.0
CT,313,1.5
DC,313,0.05
DE,313,0.15000000000000002
FL,313,0.0
GA,313,0.4
ID,313,0.18
IL,313,0.0
IN,313,0.0
IA,313,0.060000000000000005
KS,313,0.0
KY,313,0.0
LA,313,0.0
ME,313,1.7
MD,313,0.0
MA,313,1.83
MI,313,0.0
MN,313,0.05
MS,313,0.0
MO,313,0.05
MT,313,0.0
NE,313,0.0
NV,313,0.03
NH,313,1.73
NJ,313,0.2
NM,313,0.0
NY,313,0.0
NC,313,0.5
ND,313,0.0
OH,313,0.0
OK,313,0.0
OR,313,0.0
PA,313,0.0
RI,313,1.81
SC,313,0.5
SD,313,0.0
TN,313,0.0
TX,313,0.0
UT,313,0.0
VA,313,0.0
VT,313,0.88
WA,313,0.22999999999999998
WV,313,0.0
WI,313,0.05
WY,313,0.0
ME_CN_E,313,1.58
NH_CN_E,313,0.98
VT_CN_E,313,0.78
NY_CN_E,313,0.08000000000000002
MI_CN_E,313,0.08
MN_CN_W,313,0.020000000000000004
ND_CN_W,313,0.0
MT_CN_W,313,0.0
ID_CN_W,313,0.15
WA_CN_W,313,0.19999999999999998
TX_MX_NE,313,0.0
AZ_MX_NW,313,-0.36
CA_MX_NW,313,0.0
TX_MX_SS,313,0.0
MX_NE,313,0.0
MX_NW,313,-0.18
MX_IW,313,0.0
MX_CE,313,-0.0
MX_SS,313,0.0
CN_E,313,0.28
CN_W,313,0.0
AL,314,0.0
AZ,314,0.0
AR,314,0.0
CA,314,0.0
CO,314,0.0
CT,314,1.5
DC,314,0.05
DE,314,0.15000000000000002
FL,314,0.0
GA,314,0.4
ID,314,0.18
IL,314,0.0
IN,314,0.0
IA,314,0.060000000000000005
KS,314,0.0
KY,314,0.0
LA,314,0.0
ME,314,1.7
MD,314,0.0
MA,314,1.83
MI,314,0.0
MN,314,0.05
MS,314,0.0
MO,314,0.05
MT,314,0.0
NE,314,0.0
NV,314,0.03
NH,314,1.73
NJ,314,0.2
NM,314,0.0
NY,314,0.0
NC,314,0.5
ND,314,0.0
OH,314,0.0
OK,314,0.0
OR,314,0.0
PA,314,0.0
RI,314,1.81
SC,314,0.5
SD,314,0.0
TN,314,0.0
TX,314,0.0
UT,314,0.0
VA,314,0.0
VT,314,0.88
WA,314,0.22999999999999998
WV,314,0.0
WI,314,0.05
WY,314,0.0
ME_CN_E,314,1.58
NH_CN_E,314,0.98
VT_CN_E,314,0.78
NY_CN_E,314,0.08000000000000002
MI_CN_E,314,0.08
MN_CN_W,314,0.020000000000000004
ND_CN_W,314,0.0
MT_CN_W,314,0.0
ID_CN_W,314,0.15
WA_CN_W,314,0.19999999999999998
TX_MX_NE,314,0.0
AZ_MX_NW,314,-0.36
CA_MX_NW,314,0.0
TX_MX_SS,314,0.0
MX_NE,314,0.0
MX_NW,314,-0.18
MX_IW,314,0.0
MX_CE,314,-0.0
MX_SS,314,0.0
CN_E,314,0.28
CN_W,314,0.0
AL,315,0.0
AZ,315,0.0
AR,315,0.0
CA,315,0.0
CO,315,0.0
CT,315,1.5
DC,315,0.05
DE,315,0.15000000000000002
FL,315,0.0
GA,315,0.4
ID,315,0.18
IL,315,0.0
IN,315,0.0
IA,315,0.060000000000000005
KS,315,0.0
KY,315,0.0
LA,315,0.0
ME,315,1.7
MD,315,0.0
MA,315,1.83
